Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Approved,Total_Income,Loan_Income_Ratio,Savings_Ratio,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,Education_Level_Not Graduate
12893.0,7561.0,32.0,1.0,593.0,2.0,0.51,7632.0,47114.0,2091.0,72.0,0,20454.0,0.10222939278380756,3.649928263988522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
15403.0,2719.0,37.0,2.0,708.0,1.0,0.34718715393134,12043.0,37812.0,26772.0,36.0,0,18122.0,1.4773203840635691,0.44983564918571645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
15121.0,6506.0,26.0,1.0,735.0,2.0,0.31,6403.0,10247.0,17363.0,24.0,1,21627.0,0.8028390437878578,0.36877267753268445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
12966.0,3741.0,53.0,2.0,636.0,4.0,0.14,15732.0,44440.0,29490.0,48.0,0,16707.0,1.765128389297899,0.533468972533062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853.0,9766.0,25.0,1.0,795.0,3.0,0.32,18526.0,31655.0,20455.895902547065,72.0,1,12619.0,1.6210393773315686,0.9056557624392895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,3998.0,48.0,1.0,730.0,1.0,0.22,9340.0,43039.0,11456.0,48.0,1,14845.016629711752,0.7717067811881894,0.8152932960893855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19532.0,2403.0,34.0,1.0,633.0,0.0,0.25,6184.0,6683.0,23320.0,72.0,0,21935.0,1.0631410987007066,0.26518010291595195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11907.0,8780.0,25.0,1.0,756.0,0.0,0.49,253.0,11244.0,14435.0,48.0,0,20687.0,0.6977812152559578,0.017526844475233807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6777.0,9739.0,53.0,3.0,700.0,2.0,0.14,4102.0,29058.0,28025.0,84.0,1,16516.0,1.6968394284330346,0.1463693131132917,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4491.0,5061.607538802661,40.04434589800444,2.0,565.0,0.0,0.31,19159.0,38362.0,21754.0,72.0,0,9552.607538802662,2.2772839679255448,0.8807115932702032,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16599.0,1136.0,22.0,1.0,698.0,4.0,0.14,4637.0,3822.0,8207.0,72.0,1,17735.0,0.46275725965604736,0.5650054831241623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
17979.0,7009.0,59.0,2.0,694.0,2.0,0.14,11471.0,36157.0,23203.0,24.0,1,24988.0,0.9285657115415399,0.49437572727664525,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18388.0,4543.0,24.0,3.0,791.0,2.0,0.58,12500.0,5914.0,22545.0,24.0,0,22931.0,0.9831668919802887,0.5544466622310934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2876.0,1007.0,53.0,1.0,586.0,1.0,0.5,15247.0,18164.0,25016.0,72.0,0,3883.0,6.442441411279939,0.6094899264470739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6142.0,5445.0,33.0,1.0,675.1119733924612,2.0,0.33,10532.0,27180.0,32098.0,72.0,0,11587.0,2.7701734702684044,0.32812013209545765,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17202.0,5352.0,40.0,1.460686600221484,696.0,2.0,0.21,13518.0,3688.0,9556.0,48.0,1,22554.0,0.4236942449232952,1.414608622854751,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,9439.0,27.0,0.0,707.0,1.0,0.57,6476.0,14683.0,21102.0,12.0,0,20286.016629711754,1.0402239328293323,0.30689034214766375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9079.0,1435.0,35.0,3.0,594.0,1.0,0.27,19532.0,13080.0,39893.0,48.0,0,10514.0,3.7942743009320905,0.4896097059634522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9987.0,571.0,43.0,1.0,695.0,4.0,0.18,19743.0,30953.0,2924.0,36.0,1,10558.0,0.2769463913620004,6.752051983584131,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,2382.0,34.0,0.0,755.0,3.0,0.38,1004.0,9916.0,20479.0,84.0,1,13229.016629711752,1.5480364545014724,0.04902583133942087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
19019.0,5084.0,39.0,1.0,713.0,0.0,0.1,4717.0,27360.0,19660.0,60.0,1,24103.0,0.8156660996556445,0.23992878942014242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15417.0,277.0,49.0,2.0,649.0,2.0,0.22,3271.0,37805.0,10945.0,60.0,0,15694.0,0.6974002803619217,0.2988579259936044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10311.0,7059.0,40.0,0.0,761.0,4.0,0.57,12714.0,13453.0,1306.0,12.0,0,17370.0,0.07518710420264825,9.735068912710567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19214.0,1887.0,49.0,0.0,675.1119733924612,2.0,0.19,209.0,22703.0,23959.0,12.0,0,21101.0,1.1354438178285389,0.008723235527359239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16098.0,1265.0,44.0,1.0,568.0,0.0,0.16,5539.0,8640.0,5231.0,60.0,0,17363.0,0.30127282151701895,1.058879755304913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7177.0,7491.0,38.0,1.0,675.1119733924612,1.0,0.39,16537.0,29263.0,39796.0,48.0,0,14668.0,2.7131169893646034,0.41554427580661374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16262.0,1040.0,30.0,0.0,593.0,3.0,0.53,19977.0,32849.0,13207.0,24.0,0,17302.0,0.7633221592879436,1.5126069508593927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10308.0,9109.0,28.0,2.0,556.0,4.0,0.34,8606.0,24701.875693673697,7336.0,36.0,0,19417.0,0.3778132564247824,1.1731188658669576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7949.0,8073.0,46.0,2.0,798.0,1.948945615982242,0.6,11616.0,16078.0,10630.0,36.0,0,16022.0,0.6634627387342404,1.0927563499529633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3150.0,9077.0,49.0,3.0,721.0,1.948945615982242,0.44,1284.0,23383.0,18256.0,48.0,0,12227.0,1.49308906518361,0.0703330411919369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3931.0,2752.0,30.0,1.0,666.0,4.0,0.14,3148.0,15536.0,34909.0,24.0,0,6683.0,5.223552296872662,0.0901773181700994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11204.0,8213.0,37.0,2.0,617.0,4.0,0.6,768.0,7410.0,34719.0,84.0,0,19417.0,1.7880723077715404,0.022120452778017802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3081.0,4569.0,22.0,3.0,583.0,1.948945615982242,0.3,5607.0,15926.0,31013.0,12.0,0,7650.0,4.0539869281045755,0.18079515042079128,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18896.0,6353.0,26.0,2.0,743.0,1.0,0.24,19586.0,48268.0,15455.0,12.0,1,25249.0,0.6121034496415699,1.2672921384665157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15407.0,2353.0,25.0,1.0,618.0,4.0,0.38,19171.0,34248.0,5722.0,84.0,0,17760.0,0.3221846846846847,3.350401957357567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9805.0,7437.0,48.0,3.0,604.0,1.948945615982242,0.25,18594.0,31159.0,13812.0,48.0,0,17242.0,0.801067161582183,1.34622067767159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
7237.0,4799.0,25.0,3.0,559.0,3.0,0.14,7399.0,24701.875693673697,31276.0,48.0,0,12036.0,2.598537720172815,0.2365711727842435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
18943.0,686.0,38.0,3.0,773.0,0.0,0.1,358.0,36366.0,37776.0,12.0,1,19629.0,1.9244994650771816,0.009476916560779331,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
14775.0,8476.0,46.0,2.0,591.0,2.0,0.32,849.0,47800.0,11060.0,12.0,0,23251.0,0.47567846544234654,0.0767631103074141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18244.0,4811.0,40.0,1.460686600221484,590.0,0.0,0.52,7498.0,40761.0,14056.0,84.0,0,23055.0,0.6096725222294513,0.5334376778599886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
5343.0,5346.0,32.0,0.0,780.0,1.0,0.34718715393134,18928.0,20567.0,23574.0,84.0,0,10689.0,2.2054448498456356,0.8029184695002969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15500.0,5043.0,27.0,1.0,746.0,1.0,0.24,12773.0,43663.0,14027.0,48.0,1,20543.0,0.6828116633403105,0.9106009838169244,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11662.0,2428.0,23.0,0.0,675.1119733924612,1.948945615982242,0.24,18215.0,15367.0,5030.0,84.0,1,14090.0,0.3569907735982967,3.621272365805169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10847.016629711752,5126.0,30.0,0.0,687.0,1.0,0.18,9966.298557158712,40412.0,25243.0,84.0,1,15973.016629711752,1.5803527026350772,0.39481434683511124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10130.0,9098.0,45.0,3.0,651.0,0.0,0.34718715393134,329.0,35367.0,20739.0,24.0,1,19228.0,1.0785833159975036,0.015863831428709195,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3679.0,7813.0,55.0,2.0,768.0,1.0,0.5,5851.0,5813.0,35168.0,72.0,0,11492.0,3.0602158022972503,0.166372838944495,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5506.0,9645.0,36.0,2.0,737.0,0.0,0.34718715393134,7032.0,36621.0,37491.0,12.0,0,15151.0,2.474490132664511,0.1875650156037449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
15284.0,3356.0,22.0,2.0,677.0,0.0,0.59,15326.0,24701.875693673697,31013.0,60.0,0,18640.0,1.6637875536480686,0.4941798600586851,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9253.0,5061.607538802661,44.0,1.0,728.0,1.0,0.22,5266.0,41190.0,7579.0,48.0,1,14314.607538802662,0.5294591541860701,0.6948146193429212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
11435.0,7266.0,30.0,2.0,698.0,0.0,0.54,4354.0,40318.0,19242.0,60.0,0,18701.0,1.0289289342815893,0.22627585490073798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13310.0,6540.0,58.0,0.0,685.0,1.0,0.26,15082.0,37018.0,5781.0,72.0,1,19850.0,0.29123425692695215,2.6088911952949316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15296.0,38.0,40.04434589800444,2.0,742.0,1.0,0.16,4722.0,39759.0,21448.0,12.0,1,15334.0,1.398721794704578,0.2201603879149571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15245.0,3342.0,46.0,3.0,641.0,1.0,0.54,17772.0,16498.0,20455.895902547065,48.0,0,18587.0,1.1005485501989059,0.8687959737704336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10847.016629711752,9078.0,40.04434589800444,2.0,662.0,2.0,0.42,8911.0,25989.0,12043.0,60.0,0,19925.016629711754,0.6044160576529577,0.7399319106534916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12457.0,2844.0,47.0,1.0,780.0,0.0,0.18,3235.0,37174.0,20853.0,48.0,1,15301.0,1.3628521011698582,0.1551335539250947,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4479.0,1098.0,49.0,1.460686600221484,627.0,3.0,0.31,9966.298557158712,25568.0,21079.0,60.0,0,5577.0,3.779630625784472,0.4728069907091756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7881.0,1823.0,40.0,1.0,579.0,0.0,0.47,8864.0,39695.0,20455.895902547065,84.0,0,9704.0,2.1079859751182055,0.43332250233519715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16069.0,3155.0,47.0,2.0,762.0,4.0,0.34718715393134,8708.0,49163.0,29016.0,60.0,1,19224.0,1.5093632958801497,0.3001102839812517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4849.0,3093.0,40.0,3.0,598.0,1.0,0.59,18916.0,30099.0,19932.0,48.0,0,7942.0,2.509695290858726,0.9490266907485451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9390.0,5658.0,39.0,1.0,558.0,1.0,0.13,17165.0,24364.0,20455.895902547065,72.0,0,15048.0,1.3593763890581516,0.8391223773221637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13922.0,3778.0,40.0,0.0,694.0,3.0,0.28,14439.0,40639.0,8549.0,24.0,1,17700.0,0.4829943502824859,1.6889694701134637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4489.0,2896.0,55.0,2.0,618.0,2.0,0.34,19907.0,39143.0,14397.0,48.0,0,7385.0,1.9494922139471902,1.3827186219351253,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,4116.0,50.0,1.0,734.0,1.0,0.26,9781.0,3676.0,34717.0,24.0,1,14963.016629711752,2.3201872228801226,0.2817351729700147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11540.0,6446.0,54.0,1.0,611.0,0.0,0.46,9966.298557158712,45785.0,24016.0,12.0,0,17986.0,1.3352607583676193,0.4149857826931509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18364.0,4179.0,42.0,0.0,772.0,4.0,0.54,17885.0,21781.0,15732.0,84.0,0,22543.0,0.6978662999600763,1.1368548182049327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6611.0,1682.0,23.0,2.0,601.0,4.0,0.34718715393134,11986.0,24701.875693673697,27911.0,72.0,0,8293.0,3.3656095502230796,0.42943642291569634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7878.0,5626.0,26.0,1.0,738.0,0.0,0.5,12510.0,3065.0,18866.0,24.0,0,13504.0,1.3970675355450237,0.6630976359588678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18347.0,7424.0,35.0,3.0,589.0,1.0,0.53,19464.0,2036.0,28621.0,36.0,0,25771.0,1.110589422218773,0.6800600957339017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2851.0,933.0,47.0,1.0,715.0,4.0,0.38,9268.0,35814.0,13823.0,84.0,0,3784.0,3.653012684989429,0.6704767416624466,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8833.0,3598.0,30.0,2.0,720.0,2.0,0.51,502.0,16924.0,30986.0,24.0,0,12431.0,2.492639369318639,0.016200864906732074,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13938.0,1980.0,29.0,1.0,612.0,0.0,0.25,9531.0,32844.0,15690.0,48.0,0,15918.0,0.9856765925367509,0.6074569789674952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4427.0,3056.0,53.0,0.0,696.0,3.0,0.3,8009.0,48648.0,20455.895902547065,24.0,1,7483.0,2.733649058204873,0.39152526186852366,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6000.0,8984.0,52.0,1.0,777.0,1.0,0.26,17007.0,16407.0,22303.0,48.0,1,14984.0,1.488454351308062,0.7625431556292875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7052.0,791.0,26.0,1.0,599.0,0.0,0.33,11542.0,21518.0,37533.0,48.0,0,7843.0,4.785541246971822,0.3075160525404311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4738.0,5390.0,56.0,2.0,710.0,4.0,0.24,17434.0,17059.0,30674.0,36.0,0,10128.0,3.0286334913112163,0.568364086848797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,6635.0,22.0,0.0,690.0,1.0,0.58,9966.298557158712,23052.0,36595.0,24.0,0,17482.016629711754,2.093293970319452,0.27234044424535353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10002.0,2255.0,49.0,2.0,627.0,2.0,0.26,13435.0,4267.0,3058.0,24.0,0,12257.0,0.24949008729705474,4.393394375408764,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7536.0,3610.0,24.0,1.0,797.0,1.0,0.15,4114.0,5988.0,12519.0,60.0,1,11146.0,1.1231832047371255,0.3286204968447959,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10847.016629711752,1607.0,21.0,3.0,646.0,1.0,0.36,13568.0,27974.0,32115.0,84.0,0,12454.016629711752,2.578686134349838,0.4224817063677409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5913.0,5179.0,39.0,1.0,739.0,2.0,0.13,3367.0,24036.0,1730.0,60.0,1,11092.0,0.1559682654165164,1.946242774566474,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19450.0,6573.0,46.0,2.0,770.0,2.0,0.16,8095.0,8680.0,2832.0,12.0,1,26023.0,0.10882680705529724,2.85840395480226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12636.0,984.0,45.0,3.0,592.0,1.0,0.21,5141.0,1485.0,23889.0,48.0,0,13620.0,1.7539647577092512,0.21520365021558038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7726.0,5776.0,30.0,2.0,726.0,2.0,0.33,3951.0,14713.0,5179.0,36.0,1,13502.0,0.3835728040290327,0.7628885885306044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5373.0,3676.0,35.0,1.460686600221484,585.0,0.0,0.32,14887.0,20043.0,7299.0,60.0,0,9049.0,0.8066084650237595,2.0395944649952047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14161.0,3380.0,42.0,0.0,671.0,2.0,0.5,1573.0,2419.0,8830.0,24.0,0,17541.0,0.5033920529046234,0.17814269535673838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4082.0,8711.0,41.0,3.0,657.0,2.0,0.47,13359.0,48080.0,38570.0,12.0,0,12793.0,3.0149300398655514,0.3463572724915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18281.0,8782.0,42.0,1.0,559.0,1.0,0.31,19018.0,36263.0,23441.0,36.0,0,27063.0,0.8661641355356021,0.811313510515763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
17305.0,1050.0,56.0,2.0,644.0,0.0,0.27,2768.0,17140.0,7615.0,72.0,0,18355.0,0.4148733315172977,0.3634931057124097,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
11817.0,5061.607538802661,54.0,1.0,555.0,3.0,0.26,5302.0,43484.0,7762.0,24.0,0,16878.607538802662,0.459872058886122,0.6830713733573821,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13261.0,6342.0,50.0,0.0,606.0,3.0,0.49,13746.0,45210.0,39311.0,24.0,0,19603.0,2.005356323011784,0.3496731194830963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2417.0,959.0,45.0,0.0,678.0,4.0,0.13,1211.0,12961.0,25709.0,72.0,0,3376.0,7.615225118483412,0.04710412695943055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5267.0,5061.607538802661,21.0,0.0,735.0,1.948945615982242,0.5,15815.0,6487.0,24434.0,48.0,0,10328.607538802662,2.3656625453340148,0.6472538266350167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19209.0,5655.0,40.04434589800444,0.0,768.0,0.0,0.34,1160.0,31110.0,22343.0,60.0,1,24864.0,0.8986084298584298,0.051917826612361814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10847.016629711752,4473.0,27.0,1.0,570.0,3.0,0.17,7041.0,42432.0,16739.0,60.0,0,15320.016629711752,1.0926228348562144,0.4206344465021805,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13338.0,2946.0,40.04434589800444,0.0,641.0,4.0,0.22,18767.0,16360.0,1666.0,24.0,0,16284.0,0.1023090149840334,11.264705882352942,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2412.0,7725.0,56.0,0.0,676.0,0.0,0.57,10846.0,49410.0,34044.0,84.0,0,10137.0,3.358390056229654,0.31858771002232406,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
9543.0,526.0,39.0,2.0,629.0,2.0,0.53,5876.0,36843.0,28883.0,24.0,0,10069.0,2.8685072996325354,0.2034414707613475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9587.0,3224.0,21.0,0.0,605.0,3.0,0.45,19924.0,24882.0,15063.0,60.0,0,12811.0,1.175786433533682,1.3227112792936333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
